ID,Source,Destination,Target,Type,Delivered,Search_Path_Length,Connection_Path_Length,Search_Path,Connection_Path
1053,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
1054,7,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,7>1,7>1
1055,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1056,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,2>0>2>0>2,2
1057,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,9>1>4>1>4>1>4,4
1058,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,2>8>6>8>6>8>6,6
1059,7,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,7>3,7>3
1060,4,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,2,2,4>6>8,4>6>8
1061,9,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,4,4,9>0>5>7>3,9>0>5>7>3
1062,5,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,0,0,5,5
1063,7,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,7>5,7>5
1064,8,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,8>3,8>3
1065,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
1066,4,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,4>1,4>1
1067,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1068,3,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,4,4,3>8>2>0>1,3>8>2>0>1
1069,0,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,0,0,0,0
1070,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
1071,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,5>1>4>1>4>1>4,4
1072,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
1073,1,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,1>4,1>4
1074,0,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,0>5,0>5
1075,8,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,8>3,8>3
1076,7,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,0,0,7,7
1077,7,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,7>1>4,7>1>4
1078,3,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,0,0,3,3
1079,9,9,0.580265,class peersim.dht.message.OneWayPingMessage,false,6,0,5>0>9>0>9>0>9,9
1080,3,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,3>7>5,3>7>5
1081,8,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,8>7,8>7
1082,8,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,8>7,8>7
1083,2,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,2>8,2>8
1084,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
1085,1,9,0.433910,class peersim.dht.message.OneWayPingMessage,true,1,1,1>9,1>9
1086,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1087,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
1088,4,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,4>1,4>1
1089,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
1090,2,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>3,2>8>3
1091,4,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>7,4>6>8>7
1092,7,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,7>8>6,7>8>6
1093,7,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,7>8,7>8
1094,5,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,5>0,5>0
1095,5,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,5>1,5>1
1096,3,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,0,0,3,3
1097,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
1098,5,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,5>1>4,5>1>4
1099,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,7>8>6>8>6>8>6,6
1100,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,8,0,5>7>8>6>8>6>8>6>8,8
1101,5,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,0,0,5,5
1102,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,5>1>4>1>4>1>4,4
1103,1,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,1>7>3,1>7>3
1104,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,6,0,5>0>9>0>9>0>9,9
1105,3,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,3>7,3>7
1106,5,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,5>7,5>7
1107,6,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,6>8>7>5,6>8>7>5
1108,4,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>3,4>6>8>3
1109,1,1,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,1>4>1>4>1,1
1110,0,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,0>1,0>1
1111,9,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,9>1>4,9>1>4
1112,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,2>8>6>8>6>8>6,6
1113,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
1114,2,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,2>0,2>0
1115,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,9>1>4>1>4>1>4,4
1116,1,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,1>6,1>6
1117,8,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,3,3,8>2>0>1,8>2>0>1
1118,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,4,0,9>0>9>0>9,9
1119,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
1120,4,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,4>1,4>1
1121,9,9,0.580265,class peersim.dht.message.OneWayPingMessage,false,4,0,9>0>9>0>9,9
1122,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
1123,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,2>0>2>0>2,2
1124,6,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,6>8>7>5,6>8>7>5
1125,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
1126,8,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,1,1,8>2,8>2
1127,5,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,0,0,5,5
1128,9,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,9>1>4,9>1>4
1129,7,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,7>8>6,7>8>6
1130,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
1131,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
1132,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
1133,8,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,3,3,8>2>0>1,8>2>0>1
1134,0,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,0>5>7,0>5>7
1135,9,9,0.580265,class peersim.dht.message.OneWayPingMessage,false,4,0,9>0>9>0>9,9
1136,2,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>7,2>8>7
1137,9,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,9>1,9>1
1138,1,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,1>4,1>4
1139,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
1140,2,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>6,2>8>6
1141,0,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,0>5>7,0>5>7
1142,6,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,6>8>7>5,6>8>7>5
1143,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,2>0>2>0>2,2
1144,0,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,0>5>7,0>5>7
1145,4,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,4>6,4>6
1146,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1147,9,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,9>1>4,9>1>4
1148,4,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>3,4>6>8>3
1149,8,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,8>7,8>7
1150,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
1151,7,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,7>5,7>5
1152,8,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,8>6,8>6
1153,7,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,7>8>6,7>8>6
1154,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,7>8>6>8>6>8>6,6
1155,8,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,0,0,8,8
1156,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
1157,2,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>6,2>8>6
1158,2,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>7,2>8>7
1159,1,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,1>4,1>4
1160,7,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,7>3,7>3
1161,2,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,2>8,2>8
1162,7,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,7>1>4,7>1>4
1163,0,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,1,1,0>2,0>2
1164,7,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,0,0,7,7
1165,1,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,0,0,1,1
1166,8,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,8>7,8>7
1167,4,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,0,0,4,4
1168,6,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,0,0,6,6
1169,0,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,0>5>7>3,0>5>7>3
1170,5,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,5>1,5>1
1171,8,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,0,0,8,8
1172,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
1173,0,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,0>5,0>5
1174,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,4,0,9>0>9>0>9,9
1175,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,6,0,5>0>9>0>9>0>9,9
1176,1,1,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,1>4>1>4>1,1
1177,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,4>1>4>1>4,4
1178,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
1179,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,6>1>4>1>4>1>4,4
1180,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1181,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1182,2,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,0,0,2,2
1183,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
1184,1,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,1>4,1>4
1185,3,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,3>8>6,3>8>6
1186,6,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,6>8>3,6>8>3
1187,8,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,3,3,8>2>0>1,8>2>0>1
1188,0,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,0>5,0>5
1189,3,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,2,2,3>8>2,3>8>2
1190,7,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,7>1>4,7>1>4
1191,2,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,0,0,2,2
1192,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,6,0,8>2>0>2>0>2>0,0
1193,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,6,0,8>2>0>2>0>2>0,0
1194,2,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,2>0,2>0
1195,4,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,0,0,4,4
1196,0,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,0>5>7>3,0>5>7>3
1197,6,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,6>8>7,6>8>7
1198,6,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,6>8>3,6>8>3
1199,4,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,4>6,4>6
1200,9,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,9>0,9>0
1201,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,6>1>4>1>4>1>4,4
1202,4,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,2,2,4>6>8,4>6>8
1203,1,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,1>6,1>6
1204,8,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,8>7>5,8>7>5
1205,1,1,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,1>4>1>4>1,1
1206,1,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,1>4,1>4
1207,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,6,0,8>2>0>2>0>2>0,0
1208,6,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,6>4,6>4
1209,3,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,4,4,3>8>2>0>1,3>8>2>0>1
1210,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,2>8>6>8>6>8>6,6
1211,0,0,0.514105,class peersim.dht.message.OneWayPingMessage,false,4,0,0>9>0>9>0,0
1212,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1213,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
1214,6,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,6>8>7>5,6>8>7>5
1215,7,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,7>8,7>8
1216,4,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,4,4,4>6>8>7>5,4>6>8>7>5
1217,5,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,5>7>3,5>7>3
1218,3,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,3>7>5,3>7>5
1219,5,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,5>7>3,5>7>3
1220,4,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>7,4>6>8>7
1221,2,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>6,2>8>6
1222,3,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,3>7>5,3>7>5
1223,5,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,5>7,5>7
1224,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
1225,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
1226,0,0,0.514105,class peersim.dht.message.OneWayPingMessage,false,4,0,0>9>0>9>0,0
1227,2,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>7,2>8>7
1228,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
1229,8,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,1,1,8>2,8>2
1230,4,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,4>6,4>6
1231,6,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,6>4,6>4
1232,3,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,3>8>6,3>8>6
1233,7,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,7>8,7>8
1234,0,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,0>5,0>5
1235,1,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,1>7,1>7
1236,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,6,0,5>0>9>0>9>0>9,9
1237,0,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,1,1,0>2,0>2
1238,0,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,0>5>7>3,0>5>7>3
1239,6,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,6>1,6>1
1240,8,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,8>3,8>3
1241,1,9,0.433910,class peersim.dht.message.OneWayPingMessage,true,1,1,1>9,1>9
1242,1,1,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,1>4>1>4>1,1
1243,4,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,0,0,4,4
1244,4,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>7,4>6>8>7
1245,5,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,5>0,5>0
1246,3,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,3>7,3>7
1247,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
1248,1,1,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,1>4>1>4>1,1
1249,2,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,0,0,2,2
1250,9,9,0.580265,class peersim.dht.message.OneWayPingMessage,false,4,0,9>0>9>0>9,9
1251,8,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,8>6,8>6
1252,2,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>3,2>8>3
1253,4,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,4>6,4>6
1254,1,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,1>4,1>4
1255,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
1256,0,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,0>5>7,0>5>7
1257,2,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,2>8,2>8
1258,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,7>8>6>8>6>8>6,6
1259,4,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,2,2,4>6>8,4>6>8
1260,3,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,3>8>6,3>8>6
1261,9,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,9>0>5,9>0>5
1262,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
1263,9,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,9>1,9>1
1264,9,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,9>0>5,9>0>5
1265,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,4,0,9>0>9>0>9,9
1266,1,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,1>7>3,1>7>3
1267,9,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,4,4,9>0>5>7>3,9>0>5>7>3
1268,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,6>1>4>1>4>1>4,4
1269,8,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,3,3,8>2>0>1,8>2>0>1
1270,9,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,9>0>5>7,9>0>5>7
1271,4,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>3,4>6>8>3
1272,9,9,0.580265,class peersim.dht.message.OneWayPingMessage,false,6,0,5>0>9>0>9>0>9,9
1273,1,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,1>6,1>6
1274,4,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,2,2,4>6>8,4>6>8
1275,2,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,2>8>7>5,2>8>7>5
1276,2,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,2>8,2>8
1277,7,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,7>3,7>3
1278,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
1279,5,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,5>1>4,5>1>4
1280,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,2>0>2>0>2,2
1281,0,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,0,0,0,0
1282,0,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,0>5>7>3,0>5>7>3
1283,1,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,1>0,1>0
