ID,Source,Destination,Target,Type,Delivered,Search_Path_Length,Connection_Path_Length,Search_Path,Connection_Path
8160,1,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,1>0,1>0
8161,9,9,0.514105,class peersim.dht.message.OneWayPingMessage,false,6,0,5>0>9>0>9>0>9,9
8162,0,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,0>1,0>1
8163,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
8164,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,8,0,3>8>2>0>2>0>2>0>2,2
8165,8,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,8>3,8>3
8166,2,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>7,2>8>7
8167,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
8168,1,1,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,1>4>1>4>1,1
8169,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,4>1>4>1>4,4
8170,9,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,9>0,9>0
8171,6,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,1,1,6>4,6>4
8172,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
8173,0,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,0,0,0,0
8174,4,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,0,0,4,4
8175,9,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,9>0>5,9>0>5
8176,9,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,9>0>5,9>0>5
8177,1,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,1>6,1>6
8178,2,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>3,2>8>3
8179,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,7>8>6>8>6>8>6,6
8180,0,0,0.514105,class peersim.dht.message.OneWayPingMessage,false,4,0,0>9>0>9>0,0
8181,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
8182,3,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,3>7>5,3>7>5
8183,9,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,9>1,9>1
8184,8,8,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
8185,8,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,3,3,8>2>0>1,8>2>0>1
8186,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
8187,7,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,2,2,7>8>6,7>8>6
8188,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
8189,1,9,0.433910,class peersim.dht.message.OneWayPingMessage,true,1,1,1>9,1>9
8190,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,4>1>4>1>4,4
8191,2,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>3,2>8>3
8192,7,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,7>5,7>5
8193,3,2,0.945257,class peersim.dht.message.OneWayPingMessage,true,2,2,3>8>2,3>8>2
8194,1,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,2,2,1>6>8,1>6>8
8195,6,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,0,0,6,6
8196,4,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,4,4,4>6>8>7>5,4>6>8>7>5
8197,4,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,4>1,4>1
8198,8,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,8>7>5,8>7>5
8199,9,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,9>0>5>7,9>0>5>7
8200,5,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,5>7>3,5>7>3
8201,6,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,6>8>3,6>8>3
8202,4,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,4,4,4>6>8>7>5,4>6>8>7>5
8203,0,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,0>5,0>5
8204,4,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,0,0,4,4
8205,2,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,2>8,2>8
8206,4,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,2,2,4>6>8,4>6>8
8207,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
8208,7,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,1,1,7>3,7>3
8209,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
8210,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,8,0,5>7>8>6>8>6>8>6>8,8
8211,8,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,0,0,8,8
8212,2,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>7,2>8>7
8213,1,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,1>7>3,1>7>3
8214,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
8215,0,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,0>5>7,0>5>7
8216,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
8217,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,4,0,4>1>4>1>4,4
8218,2,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,2>8>7>5,2>8>7>5
8219,7,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,7>8,7>8
8220,7,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,7>5,7>5
8221,7,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,0,0,7,7
8222,3,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,3>7>5,3>7>5
8223,1,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,1>5,1>5
8224,6,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,0,0,6,6
8225,2,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,2>0,2>0
8226,6,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,6>8>7,6>8>7
8227,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,2>0>2>0>2,2
8228,5,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,5>7>3,5>7>3
8229,2,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,2>0,2>0
8230,1,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,0,0,1,1
8231,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,8,0,5>7>8>6>8>6>8>6>8,8
8232,4,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,4,4,4>6>8>7>5,4>6>8>7>5
8233,2,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>7,2>8>7
8234,0,9,0.433910,class peersim.dht.message.OneWayPingMessage,true,1,1,0>9,0>9
8235,1,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,0,0,1,1
8236,4,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,4>1,4>1
8237,4,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,4,4,4>6>8>7>5,4>6>8>7>5
8238,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
8239,8,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,8>7>5,8>7>5
8240,2,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,2,2,2>8>3,2>8>3
8241,0,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,3,3,0>5>7>3,0>5>7>3
8242,9,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,4,4,9>0>5>7>3,9>0>5>7>3
8243,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
8244,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
8245,4,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,4>6>8>7,4>6>8>7
8246,5,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,0,0,5,5
8247,8,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,1,1,8>7,8>7
8248,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,4>6>8>6>8>6>8,8
8249,9,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,9>0,9>0
8250,6,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,6>8,6>8
8251,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,9>1>4>1>4>1>4,4
8252,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
8253,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
8254,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,7>8>6>8>6>8>6,6
8255,1,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,1>6,1>6
8256,7,4,0.901112,class peersim.dht.message.OneWayPingMessage,true,2,2,7>1>4,7>1>4
8257,9,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,2,2,9>0>5,9>0>5
8258,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,7>8>6>8>6>8>6,6
8259,7,8,0.580265,class peersim.dht.message.OneWayPingMessage,true,1,1,7>8,7>8
8260,5,0,0.718222,class peersim.dht.message.OneWayPingMessage,true,1,1,5>0,5>0
8261,4,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,4>6,4>6
8262,8,8,0.433910,class peersim.dht.message.OneWayPingMessage,false,4,0,8>6>8>6>8,8
8263,9,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,4,4,9>0>5>7>3,9>0>5>7>3
8264,0,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,0>1,0>1
8265,2,2,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,2>0>2>0>2,2
8266,9,3,0.149654,class peersim.dht.message.OneWayPingMessage,true,4,4,9>0>5>7>3,9>0>5>7>3
8267,0,0,0.901112,class peersim.dht.message.OneWayPingMessage,false,4,0,0>2>0>2>0,0
8268,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
8269,7,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,7>5,7>5
8270,4,4,0.945257,class peersim.dht.message.OneWayPingMessage,false,6,0,7>1>4>1>4>1>4,4
8271,6,6,0.433910,class peersim.dht.message.OneWayPingMessage,false,6,0,3>8>6>8>6>8>6,6
8272,0,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,1,1,0>5,0>5
8273,4,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,4,4,4>6>8>7>5,4>6>8>7>5
8274,0,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,2,2,0>5>7,0>5>7
8275,9,7,0.163455,class peersim.dht.message.OneWayPingMessage,true,3,3,9>0>5>7,9>0>5>7
8276,5,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,5>1,5>1
8277,6,6,0.718222,class peersim.dht.message.OneWayPingMessage,false,4,0,6>8>6>8>6,6
8278,6,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,1,1,6>1,6>1
8279,2,5,0.244975,class peersim.dht.message.OneWayPingMessage,true,3,3,2>8>7>5,2>8>7>5
8280,8,6,0.514105,class peersim.dht.message.OneWayPingMessage,true,1,1,8>6,8>6
8281,2,1,0.975288,class peersim.dht.message.OneWayPingMessage,true,2,2,2>0>1,2>0>1
